date,GlobHor,DiffHor,HSol,AzSol,PhiAng,EArrMPP,GlobInc,InvLoss,IL Oper,IL Pmin,IL Vmin,IL Pmax,IL Vmax,IL Imax,AngInc,AngProf,BeamHor,T Amb,WindVel,GincThr,BeamInc,DifSInc,Alb Inc,Bm/Gl,Diff/Gl,DifS/Gl,Alb/Gl,GlobShd,ShdLoss,ShdBLss,ShdDLss,ShdALss,GlobIAM,IAMLoss,IAMBLss,IAMDLss,IAMALss,GlobEff,BeamEff,DiffEff,Alb_Eff,FTransp,FShdGl,FShdBm,FShdDif,FShdAlb,FIAMGl,FIAMBm,FIAMDif,FIAMAlb,FIAMShd,FEffDif,FEffAlb,EArrRef,EArrNom,GIncLss,TempLss,OP_PMin,OP_PMax,OP_Oper,I_Boost,ModQual,MisLoss,OhmLoss,EArray,TExtON,TArray,TArrWtd,DTArr,DTArrGl,IArray,UArray,ArrayON,Syst ON,EOutInv,E_Grid,EffArrR,EffArrC,EffSysR,EffSysC,EffInvB,EffInvR,Yr,Ya,Yf,Lc,Ls,Lcr,Lsr,PR
    ,W/m�,W/m�,�,�,�,W,W/m�,W,W,W,W,W,W,W,�,�,W/m�,캜,m/s,W/m�,W/m�,W/m�,W/m�,,,,,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,,,,,,,,,,,,,W,W,W,W,W,W,W,,W,W,W,W,캜,캜,캜,캜,캜,A,V,Hour,Hour,W,W,%,%,%,%,%,%,kWh/m�.day,kWh/kWp/day,kWh/kWp/day,,,,,

01/13/20 23:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,0.8998,0.0699,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 00:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,0.9598,1.58,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 01:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,0.5899,2.17,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 02:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,0.4401,2.5601,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 03:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-0.19,1.6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 04:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-0.58,1.6599,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 05:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-0.9899,1.91,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 06:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-0.4302,1.8201,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 07:00,25.007,11.797,3.3221,-59.213,-7.156,304.32,53.571,20.405,20.405,0,0,0,0,0,80.541,3.8656,13.21,1.1503,2.05,0,37.462,16.089,0.0205,0.6993,0.3007,0,0.0004,53.517,0.054,0,0.0356,0.0184,40.16,13.357,12.671,0.6865,0.0003,40.162,24.791,15.367,0.0017,2.1423,0.999,1,0.9978,0.1,0.7504,0.6618,0.9572,0.8505,0.7497,0.9551,0.0851,396.43,305.23,21.931,-26.796,0,0,6.0709,0.9668,-1.5201,0,0.1891,304.32,0,2.6133,2.6133,1.4631,0.0364,0.358,850,1,0,283.92,283.92,14.403,0,13.437,0,93.295,93.295,1.2857,0.987,0.9208,0.2987,0.0662,0.2323,0.0515,0.7162
01/14/20 08:00,166.21,36.3,11.211,-50.534,-30.446,3222.6,438.13,69.227,69.227,0,0,0,0,0,56.541,14.399,129.91,3.6901,1.2401,0,368.39,67.333,2.4064,0.8408,0.1592,0,0.0055,433.89,4.2394,0,2.0736,2.1658,422.44,11.447,9.2621,2.1603,0.0245,422.63,359.13,63.099,0.2162,2.6361,0.9903,1,0.9692,0.1,0.9736,0.9749,0.9669,0.8982,0.9642,0.9371,0.0898,3242.1,3159.4,-23.313,-71.083,0,0,21.963,0.9668,-16.159,0,21.37,3222.6,0,19.036,19.036,15.345,0.0363,3.7913,850,1,0,3153.3,3153.3,18.649,0,18.248,0,97.852,97.852,10.515,10.452,10.227,0.0635,0.2245,0.006,0.0214,0.9726
01/14/20 09:00,330.2,48.898,19.347,-38.705,-60.686,4712.6,665.28,90.833,90.833,0,0,0,0,0,47.418,29.314,281.3,8.0802,2.7001,0,574.56,73.021,17.696,0.8636,0.1364,0,0.0266,642.47,22.806,0,6.879,15.927,633.51,8.9606,6.5445,2.3915,0.0246,637.53,568.02,63.751,1.745,2.0148,0.9657,1,0.9058,0.1,0.9861,0.9886,0.9638,0.9861,0.9523,0.873,0.0986,4923.1,4878.7,-34.733,116.55,0,0,41.443,0.9227,-23.777,0,46.27,4712.6,0,31.344,31.344,23.264,0.0367,5.5442,850,1,0,4621.8,4621.8,17.96,0,17.614,0,98.073,98.073,15.967,15.284,14.99,0.6825,0.2946,0.0427,0.0185,0.9388
01/14/20 10:00,455.2,55.003,25.473,-25.069,-41.65,4455.9,617.58,87.11,87.11,0,0,0,0,0,54.86,48.35,400.2,9.9002,2.88,0,535.59,69.911,12.082,0.8672,0.1328,0,0.0196,602.99,14.59,0,3.716,10.874,589.65,13.345,11.123,2.1701,0.0518,593.26,524.47,64.025,1.1564,1.3567,0.9764,1,0.9468,0.1,0.9779,0.9792,0.9672,0.9571,0.9548,0.9158,0.0957,4570.1,4623.9,-34.673,114.28,0,0,39.698,0.9217,-22.523,0,41.517,4455.9,0,31.554,31.554,21.654,0.0367,5.2422,850,1,0,4368.8,4368.8,18.293,0,17.935,0,98.045,98.045,14.822,14.452,14.169,0.3705,0.2825,0.025,0.0191,0.9559
01/14/20 11:00,525.21,58.199,28.952,-9.8019,-17.105,4101.6,555.14,81.973,81.973,0,0,0,0,0,59.571,72.895,467.01,10.99,2.62,0,488.62,64.08,2.4393,0.8802,0.1198,0,0.0044,552.26,2.8767,0,0.6813,2.1954,532.39,19.868,17.466,2.3658,0.0365,533.05,471.15,61.033,0.2075,1.057,0.9948,1,0.9894,0.1,0.964,0.9643,0.9627,0.8505,0.959,0.9524,0.085,4108,4246.1,-33.549,88.527,0,0,36.299,0.9249,-20.774,0,35.319,4101.6,0,30.522,30.522,19.532,0.0367,4.8254,850,1,0,4019.6,4019.6,18.733,0,18.358,0,98.001,98.001,13.323,13.303,13.037,0.0208,0.2659,0.0016,0.02,0.9785
01/14/20 12:00,533.09,58.696,29.313,6.2373,10.952,4037.5,546.66,81.044,81.044,0,0,0,0,0,60.088,79.048,474.4,12.18,3.31,0,483.2,62.442,1.0194,0.8839,0.1161,0,0.0019,545.45,1.2127,0,0.2952,0.9175,524.6,20.85,18.298,2.5366,0.0154,524.82,464.9,59.61,0.0866,1.0254,0.9978,1,0.9953,0.1,0.9618,0.9621,0.9592,0.849,0.9596,0.9546,0.0849,4045.3,4196.7,-33.311,102.21,0,0,36.53,0.9214,-20.457,0,34.248,4037.5,0,31.441,31.441,19.261,0.0367,4.75,850,1,0,3956.5,3956.5,18.726,0,18.35,0,97.993,97.993,13.12,13.095,12.832,0.0252,0.2628,0.0019,0.02,0.978
01/14/20 13:00,478.1,60.897,26.502,21.775,36.648,4336.9,604.54,85.385,85.385,0,0,0,0,0,56.208,53.352,417.2,13.01,2.9599,0,519.99,74.628,9.9237,0.8601,0.1399,0,0.0164,592.42,12.122,0,3.1907,8.9313,577.44,14.985,12.582,2.335,0.0678,580.5,507.41,69.102,0.9246,1.2645,0.9799,1,0.9572,0.1,0.9747,0.9758,0.9673,0.9317,0.9552,0.926,0.0932,4473.6,4552.8,-34.555,159.66,0,0,40.957,0.9115,-21.933,0,39.372,4336.9,0,34.265,34.265,21.255,0.0368,5.1022,850,1,0,4251.5,4251.5,18.189,0,17.83,0,98.031,98.031,14.509,14.066,13.789,0.4435,0.2769,0.0306,0.0191,0.9503
01/14/20 14:00,366.5,60.804,20.915,35.814,56.852,4653.1,669.65,89.97,89.97,0,0,0,0,0,49.243,33.148,305.7,13.62,2.62,0,559.06,93.145,17.44,0.8349,0.1651,0,0.026,645.98,23.664,0,7.9679,15.696,636,9.9805,6.9722,2.9847,0.0236,640.35,552.09,82.192,1.7204,1.8271,0.9647,1,0.9145,0.1,0.9845,0.9875,0.965,0.9865,0.9498,0.8824,0.0986,4955.4,4937.6,-34.666,226.56,0,0,46.254,0.8994,-23.497,0,45.186,4653.1,0,37.092,37.092,23.472,0.0369,5.4742,850,1,0,4563.1,4563.1,17.618,0,17.277,0,98.066,98.066,16.072,15.091,14.799,0.9804,0.2918,0.061,0.0182,0.9208
01/14/20 15:00,215.8,45.297,13.174,48.034,40.903,4015.8,573.44,80.729,80.729,0,0,0,0,0,49.737,17.474,170.5,12.38,5.64,0,483.51,84.395,5.5328,0.8432,0.1568,0,0.0096,564.11,9.3314,0,4.3519,4.9795,555.29,8.8181,6.1713,2.6211,0.0257,555.8,477.34,77.422,0.5276,2.6573,0.9837,1,0.9484,0.1,0.9844,0.9872,0.9673,0.9535,0.9683,0.9174,0.0954,4243.5,4161.7,-33.129,122.87,0,0,37.124,0.9163,-20.174,0,33.31,4015.8,0,32.793,32.793,20.413,0.0368,4.7245,850,1,0,3935.1,3935.1,17.755,0,17.399,0,97.99,97.99,13.763,13.024,12.762,0.7384,0.2618,0.0536,0.019,0.9273
01/14/20 16:00,51.207,20.6,4.5446,57.981,9.9928,736.03,118.66,35.668,35.668,0,0,0,0,0,77.015,5.3557,30.608,10.65,3.7101,0,86.798,31.786,0.0816,0.7315,0.2685,0,0.0007,118.46,0.2008,0,0.1274,0.0734,97.29,21.174,19.864,1.3085,0.0012,97.297,66.934,30.35,0.0069,2.3173,0.9983,1,0.996,0.1,0.8213,0.7711,0.9587,0.8493,0.8199,0.9548,0.0849,878.12,734.64,23.193,-31.072,0,0,7.1835,0.9503,-3.6767,0,1.1063,736.03,0,14.198,14.198,3.5485,0.0365,0.8659,850,1,0,700.37,700.37,15.726,0,14.964,0,95.154,95.154,2.848,2.3871,2.2715,0.4608,0.1157,0.1618,0.0406,0.7976
01/14/20 17:00,0.4033,0.4033,0,0,-65,0,0.4278,0,0,0,0,0,0,0,90,0,0,9.05,3.3999,0.4278,-0.4278,0.4278,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0606,1,1,1,1,1,1,1,1,1,1,1,3.1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103,0,0,0.0103,0,1,0,1
01/14/20 18:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,7.3798,1.27,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 19:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,5.9898,1.4101,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 20:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,5.6702,1.88,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 21:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,5.84,1.5501,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 22:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,4.41,1.4101,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/14/20 23:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,3.2698,1.5099,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 00:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-1.3198,2.3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 01:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-2.99,0.17,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 02:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-3.0901,0.72,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 03:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-3.7002,0.77,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 04:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-3.5698,1.76,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 05:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-3.6201,1.6901,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 06:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-4.89,1.1001,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 07:00,24.507,10.903,3.3937,-59.406,-7.298,312.66,53.797,20.7,20.7,0,0,0,0,0,80.336,3.941,13.604,-4.7499,0.3399,0,38.578,15.198,0.0208,0.7171,0.2829,0,0.0004,53.744,0.0536,0,0.0348,0.0188,40.336,13.407,12.759,0.6474,0.0003,40.338,25.819,14.516,0.0018,2.1952,0.999,1,0.9977,0.1,0.7505,0.6693,0.9573,0.8505,0.7498,0.9551,0.085,398.1,305.94,21.946,-33.722,0,0,5.4404,0.9913,-1.5614,0,0.1995,312.66,0,-3.2882,-3.2882,1.4618,0.0362,0.3678,850,1,0,291.96,291.96,14.736,0,13.76,0,93.379,93.379,1.2911,1.014,0.9469,0.2771,0.0671,0.2146,0.052,0.7334
01/15/20 08:00,167,35.6,11.301,-50.723,-30.665,3327.6,441.51,70.75,70.75,0,0,0,0,0,56.24,14.475,131.4,-2.7001,0.14,0,372.62,66.445,2.452,0.844,0.156,0,0.0056,437.23,4.2798,0,2.073,2.2068,426.03,11.204,9.0496,2.1293,0.0247,426.22,363.57,62.243,0.2205,2.6438,0.9903,1,0.9688,0.1,0.9744,0.9757,0.9669,0.8994,0.9649,0.9368,0.0899,3267.2,3185.5,-23.683,-146.78,0,0,18.184,0.992,-16.689,0,22.794,3327.6,0,12.692,12.692,15.392,0.0361,3.9148,850,1,0,3256.8,3256.8,19.109,0,18.702,0,97.874,97.874,10.596,10.792,10.563,-0.1958,0.2295,-0.0185,0.0217,0.9968
01/15/20 09:00,330.3,47.802,19.463,-38.885,-60.623,4844.4,665.05,92.744,92.744,0,0,0,0,0,47.217,29.377,282.5,1.1303,0.75,0,575.87,71.517,17.668,0.8659,0.1341,0,0.0266,642.42,22.628,0,6.727,15.901,633.57,8.8567,6.4909,2.3413,0.0245,637.56,569.38,62.449,1.7423,2.0135,0.966,1,0.9059,0.1,0.9862,0.9887,0.9639,0.9861,0.9527,0.8732,0.0986,4921.4,4877.6,-34.734,-13.543,0,0,36.26,0.949,-24.448,0,48.918,4844.4,0,24.256,24.256,23.126,0.0365,5.6993,850,1,0,4751.7,4751.7,18.469,0,18.115,0,98.086,98.086,15.961,15.712,15.411,0.2496,0.3008,0.0156,0.0188,0.9655
01/15/20 10:00,449.6,55.104,25.618,-25.23,-41.635,4563.5,609.8,88.671,88.671,0,0,0,0,0,54.655,48.365,394.5,1.1199,0.9399,0,527.83,70.04,11.925,0.8656,0.1344,0,0.0196,595.34,14.453,0,3.7204,10.733,582.4,12.94,10.715,2.1741,0.0512,585.98,517.12,64.145,1.1413,1.3563,0.9763,1,0.9469,0.1,0.9783,0.9797,0.9672,0.9571,0.9551,0.9158,0.0957,4512.5,4567.6,-34.583,-45.314,0,0,32.959,0.9559,-23.073,0,43.568,4563.5,0,22.34,22.34,21.22,0.0364,5.3688,850,1,0,4474.8,4474.8,18.974,0,18.605,0,98.057,98.057,14.635,14.801,14.513,-0.1654,0.2876,-0.0113,0.0197,0.9917
01/15/20 11:00,518.2,58.696,29.125,-9.9283,-17.195,4190.2,548.08,83.258,83.258,0,0,0,0,0,59.37,72.805,459.51,2.8101,1.75,0,481.01,64.644,2.4319,0.8776,0.1224,0,0.0044,545.2,2.8826,0,0.6939,2.1887,525.98,19.219,16.799,2.3831,0.0363,526.64,464.21,61.567,0.2068,1.0577,0.9947,1,0.9893,0.1,0.9647,0.9651,0.9627,0.8505,0.9597,0.9524,0.0851,4055.8,4194.7,-33.3,-47.593,0,0,30.296,0.957,-21.226,0,36.875,4190.2,0,21.965,21.965,19.155,0.0364,4.9296,850,1,0,4106.9,4106.9,19.384,0,18.999,0,98.013,98.013,13.154,13.59,13.32,-0.4358,0.27,-0.0331,0.0205,1.0126
01/15/20 12:00,524.21,61.597,29.507,6.1595,10.735,4104.7,537.2,82.018,82.018,0,0,0,0,0,59.914,79.265,462.61,4.2298,2.88,0,470.85,65.392,0.9633,0.8765,0.1235,0,0.0018,536.04,1.1652,0,0.2982,0.867,515.85,20.19,17.511,2.6645,0.0145,516.06,453.34,62.429,0.0818,1.0248,0.9978,1,0.9954,0.1,0.9623,0.9628,0.9591,0.8491,0.9602,0.9547,0.0849,3975.3,4127.2,-32.94,-30.412,0,0,30.581,0.9529,-20.8,0,35.408,4104.7,0,23.033,23.033,18.803,0.0365,4.829,850,1,0,4022.6,4022.6,19.373,0,18.985,0,98.002,98.002,12.893,13.312,13.046,-0.4195,0.266,-0.0325,0.0206,1.0119
01/15/20 13:00,472.59,62.204,26.706,21.749,36.373,4419.4,595.38,86.582,86.582,0,0,0,0,0,56.071,53.627,410.39,5.1298,2.6699,0,509.69,76.024,9.6677,0.8561,0.1439,0,0.0162,583.47,11.909,0,3.2082,8.7009,568.89,14.589,12.141,2.3805,0.0674,571.86,497.55,70.436,0.8993,1.2598,0.98,1,0.9578,0.1,0.975,0.9762,0.9673,0.9302,0.9555,0.9265,0.093,4405.8,4487.2,-34.408,15.465,0,0,34.926,0.9425,-22.356,0,40.905,4419.4,0,25.92,25.92,20.79,0.0365,5.1993,850,1,0,4332.9,4332.9,18.82,0,18.451,0,98.041,98.041,14.289,14.333,14.052,-0.0441,0.2808,-0.0031,0.0197,0.9834
01/15/20 14:00,367.91,57.296,21.12,35.832,56.582,4774.9,662.39,91.736,91.736,0,0,0,0,0,49.138,33.418,310.61,5.37,2.33,0,563.99,81.045,17.355,0.8514,0.1486,0,0.0262,639.88,22.504,0,6.8841,15.619,630.27,9.6155,6.9983,2.5936,0.0236,634.55,556.99,71.567,1.7119,1.8004,0.966,1,0.9151,0.1,0.985,0.9876,0.965,0.9864,0.9515,0.8831,0.0986,4901.7,4891.6,-34.721,63.436,0,0,39.407,0.9335,-24.117,0,47.603,4774.9,0,28.457,28.457,23.087,0.0366,5.6175,850,1,0,4683.1,4683.1,18.277,0,17.926,0,98.079,98.079,15.897,15.486,15.189,0.4112,0.2975,0.0259,0.0187,0.9554
01/15/20 15:00,216.99,47.102,13.374,48.084,41.944,4154,574.99,82.733,82.733,0,0,0,0,0,49.01,17.719,169.89,4.5901,2.47,0,481.78,87.367,5.8374,0.8379,0.1621,0,0.0102,565.04,9.9522,0,4.6985,5.2537,556.36,8.6777,5.9419,2.7116,0.0242,556.92,475.84,79.957,0.5595,2.6498,0.9827,1,0.9462,0.1,0.9846,0.9877,0.9672,0.9585,0.9676,0.9152,0.0959,4254.9,4172.7,-33.187,-1.5069,0,0,32.126,0.9459,-20.876,0,35.668,4154,0,24.904,24.904,20.314,0.0365,4.8871,850,1,0,4071.3,4071.3,18.317,0,17.952,0,98.008,98.008,13.8,13.472,13.204,0.3273,0.2683,0.0237,0.0194,0.9568
01/15/20 16:00,53.095,23.298,4.5739,58.219,10.032,773.9,119.59,37.006,37.006,0,0,0,0,0,76.93,5.3762,29.797,2.7101,2.9,0,84.499,35.009,0.0852,0.7066,0.2934,0,0.0007,119.37,0.2181,0,0.1413,0.0767,98.773,20.602,19.16,1.4404,0.0013,98.781,65.339,33.427,0.0072,2.2524,0.9982,1,0.996,0.1,0.8274,0.7733,0.9587,0.8493,0.8259,0.9548,0.0849,884.99,747.45,23.076,-54.269,0,0,5.2005,0.9821,-3.8672,0,1.224,773.9,0,6.2869,6.2869,3.5768,0.0362,0.9105,850,1,0,736.89,736.89,16.407,0,15.622,0,95.218,95.218,2.8702,2.5099,2.3899,0.3603,0.12,0.1255,0.0418,0.8327
01/15/20 17:00,0.4033,0.4033,0,0,-65,0,0.4278,0,0,0,0,0,0,0,90,0,0,1.1903,2.64,0.4278,-0.4278,0.4278,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0606,1,1,1,1,1,1,1,1,1,1,1,3.1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103,0,0,0.0103,0,1,0,1
01/15/20 18:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,0.3801,2.6799,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 19:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,0.0198,2.7201,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 20:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-0.7801,1.6901,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 21:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-1.7801,1.2401,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
01/15/20 22:00,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,90,0,0,-2.1501,0.9701,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
