Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,,,,,,
Measured,724666,DENVER/CENTENNIAL [GOLDEN - NREL],CO,USA,39.742,-105.179,-7,1829,,,,,,,,,,
Year,Month,Day,Hour,Wspd,Tdry,POA,Albedo
2021,11,9,21,0.49374548749999997,4.758233083333334,,0.22935904499999998
2021,11,9,22,0.8695747621666666,3.7039206888888887,,0.18637657333333332
2021,11,9,23,1.1048209816666665,4.376776288888889,,0.70252644
2021,11,10,0,1.2048932116666669,5.213961011111111,,0.37276064166666667
2021,11,10,1,1.8894554598333333,6.935689388888889,0.1002557638102563,0.3297090133333333
2021,11,10,2,4.715791633333334,10.712175,0.08411626528095231,0.01
2021,11,10,3,2.9538691050000003,9.595665822222223,,0.01
2021,11,10,4,5.855561316666667,10.126407038888889,,0.01
2021,11,10,5,7.357687166666667,10.204888338888889,,0.01
2021,11,10,6,6.916191066666666,9.664684611111111,4.40343148902322,0.572971245
2021,11,10,7,4.324597066666667,8.432791805555556,49.681982516666665,0.99
2021,11,10,8,4.883504416666667,9.792332427777778,584.9535527118643,0.99
2021,11,10,9,5.1636349500000005,10.698235222222223,557.3014519999999,0.99
2021,11,10,10,6.849764616666667,12.129879277777778,754.9042451666667,0.99
2021,11,10,11,8.259511016666668,12.335781111111112,730.5350483333333,0.99
2021,11,10,12,9.48424505,11.850412166666667,647.3546563333334,0.99
2021,11,10,13,6.437200566666666,11.754889,780.4586661666666,0.99
2021,11,10,14,5.377688533333333,11.875376444444445,802.9223925,0.99
2021,11,10,15,4.952676633333334,11.100096666666667,549.3389389666667,0.99
2021,11,10,16,3.683423505,9.721765838888889,79.66355678,0.99
2021,11,10,17,4.797559916666667,8.274195022222221,0.7222198808888887,0.057287523333333326
2021,11,10,18,4.294486666666667,7.739490166666667,,0.028659415
2021,11,10,19,3.5644028166666666,7.282751177777778,,0.07165486
2021,11,10,20,4.040214483333333,6.572125166666667,,0.05732636333333333
2021,11,10,21,3.1162525383333333,5.458054711111111,,0.014331199999999997
2021,11,10,22,2.886777733333333,5.170393727777778,,0.24365880999999998
2021,11,10,23,3.36676595,5.263882361111111,,0.17202581
2021,11,11,0,4.338693,5.679380061111112,,0.01
2021,11,11,1,3.9744185666666665,4.903976005555555,,0.014334243333333333
2021,11,11,2,2.6209291433333335,4.070553661111111,,0.10035626666666667
2021,11,11,3,1.758693555,3.517805122222222,,0.61661194
2021,11,11,4,2.1580203183333335,3.061725488888889,,0.2868357916666667
2021,11,11,5,2.3046739733333337,2.316790841111111,0.024461824404761842,0.28683575166666664
2021,11,11,6,4.799643716666667,4.156555466666666,8.257727315241056,0.99
2021,11,11,7,1.6552736033333333,5.617433388888888,291.080782,0.99
2021,11,11,8,2.0493736383333334,7.709079355555556,725.2760601666666,0.99
2021,11,11,9,3.2383331766666665,9.453294583333333,773.0188301666667,0.99
2021,11,11,10,3.7581380166666665,10.38835892222222,734.2443771666667,0.99
2021,11,11,11,4.779957583333333,11.152815666666667,695.6871385,0.99
2021,11,11,12,5.1505381833333335,11.8024345,712.0181673333334,0.99
2021,11,11,13,6.962050916666667,12.138471000000001,797.1661733333334,0.99
2021,11,11,14,5.118359183333333,12.43719838888889,812.3715964999999,0.99
2021,11,11,15,7.196320533333333,11.926117444444445,571.3530346666666,0.99
2021,11,11,16,3.9910427833333335,10.550980894444445,38.43883764833334,0.99
2021,11,11,17,2.2213661283333335,9.589741049999999,0.47367828224999986,0.10025125833333332
2021,11,11,18,1.8282950666666666,8.6002525,,0.25790510166666664
2021,11,11,19,3.461755246666667,8.859132294444445,,0.22928519666666664
2021,11,11,20,5.500896716666667,8.817836644444444,,0.057316849999999996
2021,11,11,21,7.09154675,9.503986200000002,,0.01
2021,11,11,22,3.7178750033333334,4.654659244444445,,0.01
2021,11,11,23,2.1046460833333334,2.509217261111111,,0.01
2021,11,12,0,1.287660595,1.41332005,,0.014340311666666664
2021,11,12,1,1.2451965946666665,0.45985227258666667,,0.014341734999999998
2021,11,12,2,0.7982418948333333,-0.4416434086222222,,0.14346455
2021,11,12,3,0.5551807546666667,-0.8243618411111111,,0.8608486583333333
2021,11,12,4,0.6557620433333333,-0.8737656738888888,,0.8323848116666667
2021,11,12,5,1.2606769381666667,-0.882227455,,0.8036882366666666
2021,11,12,6,0.9539602571666667,-1.6727294383333333,9.19385518815485,0.99
2021,11,12,7,0.8729789343333334,-0.44647332842777776,267.28826799999996,0.99
2021,11,12,8,1.324090545,1.1229680816666667,698.6799561666666,0.99
2021,11,12,9,1.1390588983333332,3.8614194111111106,751.4805176666666,0.99
2021,11,12,10,1.5135152383333332,6.761942061111111,713.9903635,0.99
2021,11,12,11,2.253839205,10.33848203888889,689.1641525,0.99
2021,11,12,12,5.300646116666667,13.778920388888888,710.0237433333332,0.99
2021,11,12,13,6.33622,14.913914166666666,722.5594643333334,0.99
2021,11,12,14,8.007768216666667,13.460204444444445,383.0390943333333,0.99
2021,11,12,15,7.93261785,12.960282333333334,409.18777735,0.99
2021,11,12,16,5.911101400000001,12.255909,64.77831618166667,0.99
2021,11,12,17,2.911611366333333,11.53450788888889,1.1295177790062498,0.10024171333333333
2021,11,12,18,2.2664819166666663,11.468467055555555,,0.014321151666666667
2021,11,12,19,2.398690633333333,11.237795572222222,,0.17187978166666665
2021,11,12,20,4.3727917566666665,11.993063333333334,,0.07161586166666666
2021,11,12,21,4.9505820499999995,12.192491222222223,,0.01
2021,11,12,22,5.749746916666666,12.308086277777779,,0.01
2021,11,12,23,3.4774765366666665,12.269845055555555,,0.01
2021,11,13,0,2.444010295,11.400254705555556,,0.028642429999999997
2021,11,13,1,3.1181608033333332,12.013872722222223,,0.07160934833333334
2021,11,13,2,3.4613538166666666,12.818192055555556,,0.01
2021,11,13,3,3.5378659850000003,12.682103944444444,,0.01
2021,11,13,4,2.8645318355000002,12.099215888888889,,0.014321221666666667
2021,11,13,5,7.4347255,12.723007833333334,,0.01
2021,11,13,6,7.27284125,12.577148222222222,3.5015657610025253,0.3866159966666667
2021,11,13,7,2.945230803333333,12.326576166666666,53.84069973333334,0.99
2021,11,13,8,1.1280415409999998,12.649608888888888,141.1599345,0.99
2021,11,13,9,0.9448302035,15.57617361111111,458.65400016666666,0.99
2021,11,13,10,1.9229546516666667,17.720077611111112,712.3502541666667,0.99
2021,11,13,11,2.6492871833333336,18.107963444444447,492.8051221666667,0.99
2021,11,13,12,2.7729449183333332,16.71744372222222,148.64966266666667,0.99
2021,11,13,13,3.1701360666666667,16.881708944444444,265.815649,0.99
2021,11,13,14,2.656405026666667,17.023246222222223,211.53495633333333,0.99
2021,11,13,15,1.6805879666666668,17.70298572222222,488.6751287999999,0.99
2021,11,13,16,1.9471748720000002,15.904299833333333,73.12085890666667,0.99
2021,11,13,17,2.5735364016666664,14.641915611111111,0.549526322025641,0.10021711166666665
2021,11,13,18,4.690908303333333,14.62418038888889,,0.04295837
2021,11,13,19,1.8021541300000001,12.77627622222222,,0.19595737894736842
2021,11,13,20,2.1494772158333335,12.597686111111111,,0.02864241833333333
2021,11,13,21,2.7238672916666666,14.082456500000001,0.01504635644285709,0.2577792566666667
2021,11,13,22,3.1181156000000003,9.826584477777777,,0.01
2021,11,13,23,1.3788593316666669,4.2114314777777775,,0.04299336833333333
2021,11,14,0,0.9052332881666666,2.5422412555555556,,0.21503709499999998
2021,11,14,1,0.6245948476666666,1.5806780222222223,,0.48761844
2021,11,14,2,0.5981809598333333,1.3102183905555556,,0.7028215966666667
2021,11,14,3,1.0723702028333333,0.8826496688888888,,0.7316589233333333
2021,11,14,4,1.0669506496666665,0.6046902044444444,,0.5021324783333333
2021,11,14,5,1.3196555333333333,0.520862332611111,,0.416047335
2021,11,14,6,1.8343336066666667,1.2585391277777778,7.695082745529279,0.99
2021,11,14,7,1.8652339249999998,3.1933171444444444,126.96445698333333,0.99
2021,11,14,8,1.36830644,6.402275577777777,514.4618135000001,0.99
2021,11,14,9,1.1174038033333331,11.405111316666668,753.9734861666666,0.99
2021,11,14,10,3.960932053333333,17.604944555555555,689.251342,0.99
2021,11,14,11,3.600422675,17.668536833333334,413.47456966666664,0.99
2021,11,14,12,2.7027375216666667,17.307863944444442,162.93166666666667,0.99
2021,11,14,13,1.3682494116666668,16.663340222222224,89.43817383333332,0.99
2021,11,14,14,2.0520382,17.088002,96.78388833333334,0.99
2021,11,14,15,4.461257805,17.74808461111111,65.56830885,0.99
2021,11,14,16,7.163124833333333,17.643773777777778,38.538358265333336,0.99
2021,11,14,17,5.947827200000001,17.006648388888888,,0.01
2021,11,14,18,2.63842815,16.030400333333333,,0.04294674
2021,11,14,19,6.225784683333333,17.09808372222222,,0.014315626666666664
2021,11,14,20,8.498881633333333,17.517260444444446,,0.01
2021,11,14,21,8.781267266666667,17.337393444444444,,0.01
2021,11,14,22,9.285499733333333,17.493976166666666,,0.01
2021,11,14,23,10.054114383333333,17.63105222222222,,0.01
2021,11,15,0,7.17908485,17.31004938888889,,0.01
2021,11,15,1,2.9028084400000003,17.450578444444442,,0.01
2021,11,15,2,2.190817828333333,16.827245166666668,,0.028629466666666662
2021,11,15,3,1.5270244633333334,15.849557555555554,,0.028631666666666663
2021,11,15,4,0.9245434801666667,14.181865722222224,,0.01
2021,11,15,5,1.1982303105,12.783720277777778,,0.057280315
2021,11,15,6,1.6182166766666666,12.7476435,9.436275825858974,0.99
2021,11,15,7,1.2502228408333333,15.808484055555557,122.17236418333333,0.99
2021,11,15,8,1.7280463333333331,19.202628,705.466681,0.99
2021,11,15,9,2.908308943333333,21.24523633333333,832.0107796666667,0.99
2021,11,15,10,3.715412016666667,19.192322722222222,266.5561375,0.99
2021,11,15,11,4.227044116666667,19.174198166666667,194.48978599999998,0.99
2021,11,15,12,3.1500964833333334,18.934121833333332,147.255609,0.99
2021,11,15,13,1.8494049033333333,20.135819,159.945186,0.99
2021,11,15,14,0.3031468213333333,19.3776325,246.88917166666664,0.99
2021,11,15,15,0.8880562983333333,22.092683,615.6919246666666,0.99
2021,11,15,16,0.8084358671666666,17.714946722222223,76.07108545018181,0.99
2021,11,15,17,1.1587505249999999,12.539865222222224,,0.09370447818181818
2021,11,15,18,1.6288319283333335,13.852407833333332,,0.15751294666666665
2021,11,15,19,1.203191351,14.432419777777778,,0.20738281379310342
2021,11,15,20,1.5852557516666665,14.665464277777778,,0.07159669833333333
2021,11,15,21,1.3811189416666667,16.118656611111113,0.018735186233333253,0.10023487
2021,11,15,22,1.3775423533333333,15.0805425,,0.030680592857142856
2021,11,15,23,3.694968965,17.704435055555557,0.10101316887549014,0.128867185
2021,11,16,0,1.3829942966666666,16.633991333333334,,0.01
2021,11,16,1,2.216758785,14.338579000000001,,0.01
2021,11,16,2,1.831784785,10.79031698888889,,0.131073406779661
2021,11,16,3,1.3844447333333332,10.796157077777776,,0.014322313333333331
2021,11,16,4,1.0153617741666667,9.75162725,,0.186234345
2021,11,16,5,1.0851930994999999,8.787395566666667,,0.272247045
2021,11,16,6,1.1476946446666667,8.183510616666666,2.029726341644562,0.35827606166666665
2021,11,16,7,1.53108672,9.900253044444444,46.815200516666664,0.99
2021,11,16,8,1.848657495,14.91938411111111,137.49960616666667,0.99
2021,11,16,9,4.0790772833333335,18.687554388888888,249.11831383333333,0.99
2021,11,16,10,5.651888266666666,19.984150944444444,535.2852063333333,0.99
2021,11,16,11,3.7411617333333336,20.593759944444447,511.663671,0.99
2021,11,16,12,6.53969445,19.69949655555556,396.81643433333335,0.99
2021,11,16,13,6.391418316666667,20.183562944444443,704.899818,0.99
2021,11,16,14,5.91107335,19.745416444444444,763.7890636666667,0.99
2021,11,16,15,4.783291666666667,18.049371722222222,468.28042483333337,0.99
2021,11,16,16,4.777276404999999,15.636969722222222,62.85431345333333,0.99
2021,11,16,17,1.8553259866666667,14.205801000000001,0.3561638613,0.200433265
2021,11,16,18,3.0558944833333332,13.650395944444446,,0.07159595833333333
2021,11,16,19,2.957829116666667,12.635087833333333,,0.10024131499999998
2021,11,16,20,2.17064957,11.197658633333333,,0.014321243333333334
2021,11,16,21,2.35924904,11.049708194444444,0.015205242138461458,0.3008181833333333
2021,11,16,22,1.720841685,8.086873616666667,,0.01
2021,11,16,23,2.54091784,6.149375794444444,,0.01
2021,11,17,0,2.5979277,3.3833205722222224,,0.01
2021,11,17,1,2.490754875,1.7361152722222222,,0.01
2021,11,17,2,2.3416104166666667,0.8669091466666666,,0.01
2021,11,17,3,2.794055683333333,-1.5343500033333333,,0.01
2021,11,17,4,1.894846515,-3.625448388888889,,0.01
2021,11,17,5,0.9545583583333334,-4.024133222222222,,0.01435150833333333
2021,11,17,6,1.12379552,-4.107022283333333,1.7672990046629629,0.44489675833333325
2021,11,17,7,1.7062576333333332,-3.760172261111111,21.225156331666664,0.99
2021,11,17,8,1.4170828433333333,-3.2260413277777777,92.25112583333333,0.99
2021,11,17,9,1.2486733666666665,-1.7506365711111112,269.9158855,0.99
2021,11,17,10,1.27466179,-1.3312870363333333,231.4043375,0.99
2021,11,17,11,1.2696020933333334,0.02615330163333334,407.162703,0.99
2021,11,17,12,1.69125986,0.8473793364444444,494.89647433333334,0.99
2021,11,17,13,1.45955031,1.8165367327777777,606.8876561666667,0.99
2021,11,17,14,1.5036975350000001,2.9019025055555554,731.2292271666665,0.99
2021,11,17,15,1.5601241466666667,2.2142727611111113,465.33857731666666,0.99
2021,11,17,16,0.8387664411666667,0.5447534569277778,49.497414365000004,0.99
2021,11,17,17,0.5335803278333333,-1.2439298566666668,0.2950513461666666,0.8463434716666666
2021,11,17,18,0.8627657381666667,-2.274492255555556,,0.7032175383333333
2021,11,17,19,0.8059629535,-3.6127137166666667,,0.7033044683333334
2021,11,17,20,0.5983962271666666,-4.474578538888889,,0.5167616983333333
2021,11,17,21,1.03820721,-4.9918649777777775,,0.6891986683333333
2021,11,17,22,0.7738596658333333,-5.4038330722222225,,0.746671625
2021,11,17,23,1.1256500161666667,-5.995727466666667,,0.54570612
2021,11,18,0,1.0706808831666665,-6.382626344444445,,0.45954656
2021,11,18,1,0.890197245,-6.879117777777778,,0.7037415566666667
2021,11,18,2,0.7550657488333333,-7.34713995,,0.76124165
2021,11,18,3,0.8381135908333334,-7.5059632277777775,,0.66072426
2021,11,18,4,0.8125571226666666,-8.004425972222222,,0.7900841966666666
2021,11,18,5,1.0422020983333333,-7.601791277777778,,0.6608134483333333
2021,11,18,6,0.8534574998333333,-7.571723283333332,7.5293173509189195,0.99
2021,11,18,7,0.5122277971666667,-4.282266410277777,219.32749475,0.99
2021,11,18,8,0.5702969928333332,1.4477067541444446,627.400131,0.99
2021,11,18,9,1.1829237216666668,4.052632361111111,734.4235831666666,0.99
2021,11,18,10,1.1941436966666668,6.521268583333334,769.5971465,0.99
2021,11,18,11,1.6840043433333334,8.702961361111111,643.3763245,0.99
2021,11,18,12,1.9567850366666666,9.261604477777778,604.1278656666667,0.99
2021,11,18,13,1.7869021916666665,11.888655111111111,811.1475716666666,0.99
2021,11,18,14,1.1867276616666667,13.090970222222222,799.165604,0.99
2021,11,18,15,0.8965650201666667,13.048170944444445,510.6694756666667,0.99
2021,11,18,16,1.160017135,8.828021233333335,37.474045661111106,0.99
2021,11,18,17,0.7801172286666667,4.412906944444444,,0.01
2021,11,18,18,0.8630908031666666,3.0415581555555558,,0.25803914666666666
2021,11,18,19,0.9398360661666666,2.331756637777778,,0.34419726333333334
2021,11,18,20,1.0619286258333334,1.5962237288888887,,0.31551945666666664
2021,11,18,21,0.8648423854999999,1.2088475785,,0.34429160666666664
2021,11,18,22,1.346520325,3.0211228654444446,0.08112410860512811,0.519432998275862
2021,11,18,23,1.778073864,7.286833627777778,0.04144936419838703,0.5736970333333333
2021,11,19,0,1.6149044066666667,6.94150328888889,,0.07289954406779661
2021,11,19,1,3.4432639421666664,9.972579116666667,0.20897937365231253,0.27237444833333335
2021,11,19,2,3.03838414,11.120448694444445,0.06177751712499989,0.01
2021,11,19,3,3.20470534,9.800523677777779,0.113466984491228,0.13574931228070175
2021,11,19,4,7.142241716666666,12.233687,0.05473469576882583,0.01
2021,11,19,5,7.131447766666667,11.854677055555555,,0.01
2021,11,19,6,7.5757996,11.642365277777778,2.143974555197619,0.2577860066666667
2021,11,19,7,5.378855033333333,11.777464944444445,130.64581196666666,0.99
2021,11,19,8,4.4092017,12.622174777777778,338.690567,0.99
