Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,,,,,,
Measured,724666,DENVER/CENTENNIAL [GOLDEN - NREL],CO,USA,39.742,-105.179,-7,1829,,,,,,,,,,
Year,Month,Day,Hour,Wspd,Tdry,POA,Albedo
2021,11,30,6,0.758701385,3.735026844444444,1.8161940229824562,0.6021109366666667
2021,11,30,7,0.8642224765000001,5.184911294444444,104.56793161666667,0.99
2021,11,30,8,0.9211072238333333,8.363953572222222,547.2840641666667,0.99
2021,11,30,9,1.579761875,8.747600972222221,688.2111289999999,0.99
2021,11,30,10,1.80414936,9.455692605555555,650.4437026666667,0.99
2021,11,30,11,2.1853697833333334,10.672570627777779,612.7670441666667,0.99
2021,11,30,12,2.31400715,12.206150277777777,621.3134034999999,0.99
2021,11,30,13,1.90495942,14.761447944444445,669.9468691666666,0.99
2021,11,30,14,2.156502398333333,16.925333333333334,310.78676833333327,0.99
2021,11,30,15,4.333802966666667,17.044131555555555,75.52367723333333,0.99
2021,11,30,16,1.636253125,14.827502222222222,10.270151818166667,0.99
2021,11,30,17,1.59560695,13.729390444444444,1.4130910557166667,0.32935090999999994
2021,11,30,18,1.4591600996666665,12.150295944444444,1.40592668665,0.05825709322033898
2021,11,30,19,3.4276569016666665,13.836579944444445,1.43221565035,0.24347182833333333
2021,11,30,20,6.111342483333333,15.295929944444445,1.3809789488333335,0.01
2021,11,30,21,5.8386906000000005,14.910125222222224,1.388384238083333,0.01
2021,11,30,22,4.9317644000000005,14.52752861111111,1.3865939450451976,0.01
2021,11,30,23,3.1436836,13.083988611111112,1.4006351617966102,0.057278181666666664
2021,12,1,0,2.736836381833333,12.799979333333335,1.3997213372166666,0.033692913725490194
2021,12,1,1,1.1098422883333332,9.17575135,1.4327518713349998,0.04297518333333334
2021,12,1,2,4.458769065,12.551183927777778,1.4446714378666667,0.3582126066666666
2021,12,1,3,5.3374892833333325,14.149380666666667,1.3935087786566664,0.01
2021,12,1,4,6.217075449999999,13.969997666666666,1.396957176586207,0.01
2021,12,1,5,6.202354933333334,14.391458111111112,1.3925898837062147,0.01
2021,12,1,6,5.488460933333333,14.592103388888889,1.525191500844,0.11454029333333332
2021,12,1,7,4.720940716666666,14.987754166666667,41.31160214666666,0.99
2021,12,1,8,3.1734378333333333,16.713780111111113,232.89758483333333,0.99
2021,12,1,9,1.5197235436666667,17.68295511111111,336.0730056666667,0.99
2021,12,1,10,2.1491257816666667,20.87221322222222,623.1818385,0.99
2021,12,1,11,4.367451099999999,21.142836611111115,610.2032661666667,0.99
2021,12,1,12,5.673518166666667,20.81535811111111,621.2651506666667,0.99
2021,12,1,13,5.9626171333333335,21.651526,669.3600161666667,0.99
2021,12,1,14,4.678154033333333,22.057863555555556,688.180753,0.99
2021,12,1,15,3.91111335,21.332827833333333,409.73459271666667,0.99
2021,12,1,16,3.58520065,18.8573995,17.98096867497401,0.99
2021,12,1,17,4.57091625,17.31219027777778,1.3906116794999999,0.01
2021,12,1,18,5.090002666666666,16.50704861111111,1.3839236214833333,0.01
2021,12,1,19,6.003853016666667,16.984075222222224,1.3812687968333333,0.01
2021,12,1,20,5.2166234000000005,17.08789311111111,1.3774236867,0.01
2021,12,1,21,4.660848583333333,16.731767555555557,1.373675809333333,0.01
2021,12,1,22,2.8921007666666667,15.4809845,1.3828904488166667,0.04294739833333334
2021,12,1,23,4.0844399000000005,15.500063500000001,1.389433693333333,0.028635463333333333
2021,12,2,0,4.584098066666667,15.603583555555556,1.3866923609500001,0.01
2021,12,2,1,5.191556516666666,16.019596222222223,1.3771113446333334,0.01
2021,12,2,2,5.245483366666666,15.874088722222222,1.3822051454463278,0.01
2021,12,2,3,5.64460315,15.753749222222222,1.3813311820149998,0.01
2021,12,2,4,4.62369335,15.537152444444445,1.3850724459265535,0.01
2021,12,2,5,3.1499593966666666,14.557417444444445,1.3855421392333334,0.01
2021,12,2,6,1.3158630566666667,12.535492166666668,1.6691794174591195,0.18617
2021,12,2,7,1.7390710733333334,12.17881538888889,100.18191926666668,0.99
2021,12,2,8,1.1791885283333334,16.595016277777777,551.6876163333334,0.99
2021,12,2,9,1.25543602,17.606594833333336,692.2172133333333,0.99
2021,12,2,10,1.5187847916666668,19.892296444444447,654.1513183333333,0.99
2021,12,2,11,2.564145791666667,20.590449777777778,613.8608985,0.99
2021,12,2,12,2.806575383333333,19.918886444444446,618.3718683333334,0.99
2021,12,2,13,2.15676122,20.161505,669.458572,0.99
2021,12,2,14,1.7476286933333334,20.699134333333333,682.6468351666666,0.99
2021,12,2,15,1.2058220816666667,20.46000666666667,398.52633901666667,0.99
2021,12,2,16,1.0075797171666667,15.814903500000002,16.157632097783335,0.99
2021,12,2,17,1.2484333983333333,12.238292722222221,1.41952181045,0.18614403666666665
2021,12,2,18,1.3512862,12.062759277777777,1.4257223562499999,0.20049372
2021,12,2,19,2.1494737383333336,13.391849333333333,1.4266039891833333,0.41534773666666663
2021,12,2,20,4.221857466666667,15.973208388888889,1.3851553189966668,0.014319941666666667
2021,12,2,21,3.8641409999999996,14.862664666666666,1.3779138238,0.01
2021,12,2,22,4.236011816666666,15.160321277777777,1.3887097593333333,0.04295293833333333
2021,12,2,23,3.41390595,15.030970222222221,1.3864700706833333,0.014317596666666666
2021,12,3,0,3.7134079166666667,14.890847,1.3888826267457628,0.04295384333333333
2021,12,3,1,3.5026677000000004,14.504746444444445,1.3936584077864407,0.028639235
2021,12,3,2,4.478471233333334,14.903797388888888,1.3864199682598868,0.01
2021,12,3,3,3.8505341383333334,14.491018388888888,1.3897125447833332,0.014318563333333334
2021,12,3,4,1.8750290966666665,12.227102055555555,1.4101170599666666,0.13107066440677967
2021,12,3,5,2.7614298649999998,5.900226222222222,1.448963330384181,0.16887737857142857
2021,12,3,6,1.0760038838333335,4.4335099555555555,1.728068969885119,0.42998445999999996
2021,12,3,7,0.8333277989999999,4.313273188888889,95.54210696666667,0.99
2021,12,3,8,1.3034961566666667,6.406933327777778,509.97442,0.99
2021,12,3,9,0.8286231086666667,9.481820005555555,661.0088188333334,0.99
2021,12,3,10,1.6387956883333332,10.885166805555555,626.4229753333333,0.99
2021,12,3,11,2.7579115,12.864273777777779,579.1930885,0.99
2021,12,3,12,2.8438192,13.743009944444445,610.2186746666666,0.99
2021,12,3,13,1.7682917133333333,15.443582055555556,659.1290121666667,0.99
2021,12,3,14,1.51888109,16.09767038888889,664.9825275,0.99
2021,12,3,15,1.9976774916666666,14.96699161111111,374.13777113333333,0.99
2021,12,3,16,1.5866560033333335,11.630093055555555,16.00980903057895,0.99
2021,12,3,17,1.9412886333333332,9.317704577777778,1.42975733107,0.01
2021,12,3,18,2.4097216833333333,7.794412894444444,1.4472160556954023,0.10028609
2021,12,3,19,1.4224181571666668,5.707947188888889,1.4741534016166666,0.07165645333333333
2021,12,3,20,1.0258437483333334,4.044521283333333,1.5118138505333332,0.07168207333333333
2021,12,3,21,0.8606947956666667,2.7175691055555555,1.5499988978666668,0.45884861166666663
2021,12,3,22,0.7385639348333333,3.417885905555556,1.5695204914166667,0.6453798133333333
2021,12,3,23,0.9866731365,2.5134676777777774,1.5702647228333333,0.31551925833333333
2021,12,4,0,0.7502787766666666,1.5317550111111111,1.6016406460000001,0.473292755
2021,12,4,1,0.8513665883333333,1.2861903033333335,1.617865942,0.5881762283333333
2021,12,4,2,0.9621756216666667,2.0650399377777777,1.5857832804999998,0.5307868633333334
2021,12,4,3,1.0766418649999998,1.6572998033333333,1.5765623896666667,0.5021067716666666
2021,12,4,4,0.9657545449999999,1.8225047611111111,1.5972523575000002,0.25820991666666665
