Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,146288,GOLDEN,CO,USA,39.77,-105.22,-7,1879,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,DHI,DNI,Albedo,Wspd,Tdry,GHI,,,,,,,,,,
2022,1,3,11,211,145,0.87,2.1,0,277,,,,,,,,,,
2022,1,3,12,213,121,0.87,2,0,268,,,,,,,,,,
2022,1,3,13,137,4,0.87,1.9,0,139,,,,,,,,,,
2022,1,3,14,79,0,0.87,1.5,0,79,,,,,,,,,,
2022,1,3,15,73,240,0.87,1,-1,121,,,,,,,,,,
2022,1,3,16,18,0,0.87,0.7,-3,18,,,,,,,,,,
2022,1,3,17,0,0,0.87,0.6,-4,0,,,,,,,,,,
2022,1,3,18,0,0,0.87,0.4,-5,0,,,,,,,,,,
2022,1,3,19,0,0,0.87,0.5,-6,0,,,,,,,,,,
2022,1,3,20,0,0,0.87,0.7,-7,0,,,,,,,,,,
2022,1,3,21,0,0,0.87,0.9,-8,0,,,,,,,,,,
2022,1,3,22,0,0,0.87,1.2,-8,0,,,,,,,,,,
2022,1,3,23,0,0,0.87,1.6,-8,0,,,,,,,,,,
2022,1,4,0,0,0,0.87,2,-8,0,,,,,,,,,,
2022,1,4,1,0,0,0.87,2.4,-8,0,,,,,,,,,,
2022,1,4,2,0,0,0.87,2.6,-8,0,,,,,,,,,,
2022,1,4,3,0,0,0.87,2.7,-8,0,,,,,,,,,,
2022,1,4,4,0,0,0.87,2.9,-8,0,,,,,,,,,,
2022,1,4,5,0,0,0.87,3.1,-8,0,,,,,,,,,,
2022,1,4,6,0,0,0.87,3.3,-8,0,,,,,,,,,,
2022,1,4,7,0,0,0.87,3.5,-7,0,,,,,,,,,,
2022,1,4,8,39,705,0.87,3.5,-4,159,,,,,,,,,,
2022,1,4,9,54,867,0.87,3,-1,319,,,,,,,,,,
2022,1,4,10,64,935,0.87,2,0,440,,,,,,,,,,
2022,1,4,11,73,952,0.87,1.3,1,505,,,,,,,,,,
2022,1,4,12,74,952,0.87,1.2,2,511,,,,,,,,,,
2022,1,4,13,70,926,0.87,1.2,2,455,,,,,,,,,,
2022,1,4,14,64,847,0.87,1,1,341,,,,,,,,,,
2022,1,4,15,47,702,0.87,0.7,0,187,,,,,,,,,,
2022,1,4,16,17,300,0.87,0.6,-2,30,,,,,,,,,,
2022,1,4,17,0,0,0.87,0.6,-3,0,,,,,,,,,,
2022,1,4,18,0,0,0.87,0.8,-4,0,,,,,,,,,,
2022,1,4,19,0,0,0.87,1.2,-5,0,,,,,,,,,,
2022,1,4,20,0,0,0.87,1.8,-5,0,,,,,,,,,,
2022,1,4,21,0,0,0.87,2.4,-5,0,,,,,,,,,,
2022,1,4,22,0,0,0.87,2.8,-5,0,,,,,,,,,,
2022,1,4,23,0,0,0.87,3,-5,0,,,,,,,,,,
2022,1,5,0,0,0,0.87,3.1,-4,0,,,,,,,,,,
2022,1,5,1,0,0,0.87,3,-4,0,,,,,,,,,,
2022,1,5,2,0,0,0.87,3,-4,0,,,,,,,,,,
2022,1,5,3,0,0,0.87,3,-4,0,,,,,,,,,,
2022,1,5,4,0,0,0.87,3.3,-4,0,,,,,,,,,,
2022,1,5,5,0,0,0.87,3.6,-4,0,,,,,,,,,,
2022,1,5,6,0,0,0.87,3.8,-3,0,,,,,,,,,,
2022,1,5,7,0,0,0.87,3.8,-2,0,,,,,,,,,,
2022,1,5,8,46,473,0.87,3.5,-1,127,,,,,,,,,,
2022,1,5,9,130,147,0.87,3.4,1,175,,,,,,,,,,
2022,1,5,10,164,352,0.87,3.9,4,305,,,,,,,,,,
2022,1,5,11,208,92,0.87,4.3,5,251,,,,,,,,,,
2022,1,5,12,196,47,0.87,4,5,218,,,,,,,,,,
2022,1,5,13,84,0,0.87,3.5,4,84,,,,,,,,,,
2022,1,5,14,23,0,0.87,3,3,23,,,,,,,,,,
2022,1,5,15,24,0,0.87,2.8,2,24,,,,,,,,,,
2022,1,5,16,4,0,0.87,2.9,1,4,,,,,,,,,,
2022,1,5,17,0,0,0.87,3.1,1,0,,,,,,,,,,
2022,1,5,18,0,0,0.87,3.3,0,0,,,,,,,,,,
2022,1,5,19,0,0,0.87,3.6,0,0,,,,,,,,,,
2022,1,5,20,0,0,0.87,3.7,0,0,,,,,,,,,,
2022,1,5,21,0,0,0.87,3.9,0,0,,,,,,,,,,
2022,1,5,22,0,0,0.87,4,0,0,,,,,,,,,,
2022,1,5,23,0,0,0.87,4.1,0,0,,,,,,,,,,
2022,1,6,0,0,0,0.87,4.2,0,0,,,,,,,,,,
2022,1,6,1,0,0,0.87,4.3,0,0,,,,,,,,,,
2022,1,6,2,0,0,0.87,4.1,0,0,,,,,,,,,,
2022,1,6,3,0,0,0.87,3.7,0,0,,,,,,,,,,
2022,1,6,4,0,0,0.87,3,0,0,,,,,,,,,,
2022,1,6,5,0,0,0.87,1.8,0,0,,,,,,,,,,
2022,1,6,6,0,0,0.87,1.2,-1,0,,,,,,,,,,
2022,1,6,7,0,0,0.87,2,0,0,,,,,,,,,,
2022,1,6,8,10,0,0.87,2.6,0,10,,,,,,,,,,
2022,1,6,9,68,0,0.87,2.4,0,68,,,,,,,,,,
2022,1,6,10,35,0,0.87,2.9,0,35,,,,,,,,,,
2022,1,6,11,85,0,0.87,4.1,0,85,,,,,,,,,,
2022,1,6,12,65,0,0.87,5,0,65,,,,,,,,,,
2022,1,6,13,127,0,0.87,5.4,-2,127,,,,,,,,,,
2022,1,6,14,27,0,0.87,5.6,-3,27,,,,,,,,,,
2022,1,6,15,8,0,0.87,5.7,-5,8,,,,,,,,,,
2022,1,6,16,1,0,0.87,5.5,-7,1,,,,,,,,,,
2022,1,6,17,0,0,0.87,5.1,-8,0,,,,,,,,,,
2022,1,6,18,0,0,0.87,4.7,-9,0,,,,,,,,,,
2022,1,6,19,0,0,0.87,4.1,-10,0,,,,,,,,,,
2022,1,6,20,0,0,0.87,3.5,-11,0,,,,,,,,,,
2022,1,6,21,0,0,0.87,2.9,-11,0,,,,,,,,,,
2022,1,6,22,0,0,0.87,2.4,-12,0,,,,,,,,,,
2022,1,6,23,0,0,0.87,1.9,-13,0,,,,,,,,,,
2022,1,7,0,0,0,0.87,1.5,-14,0,,,,,,,,,,
2022,1,7,1,0,0,0.87,1.1,-15,0,,,,,,,,,,
2022,1,7,2,0,0,0.87,0.8,-15,0,,,,,,,,,,
2022,1,7,3,0,0,0.87,0.5,-16,0,,,,,,,,,,
2022,1,7,4,0,0,0.87,0.3,-16,0,,,,,,,,,,
2022,1,7,5,0,0,0.87,0.3,-17,0,,,,,,,,,,
2022,1,7,6,0,0,0.87,0.5,-17,0,,,,,,,,,,
2022,1,7,7,0,0,0.87,0.7,-15,0,,,,,,,,,,
2022,1,7,8,41,749,0.87,0.9,-12,170,,,,,,,,,,
2022,1,7,9,59,914,0.87,1.2,-10,340,,,,,,,,,,
2022,1,7,10,69,986,0.87,1.5,-8,468,,,,,,,,,,
2022,1,7,11,76,1009,0.87,1.6,-6,539,,,,,,,,,,
2022,1,7,12,75,1012,0.87,1.7,-5,546,,,,,,,,,,
2022,1,7,13,70,989,0.87,1.7,-5,489,,,,,,,,,,
2022,1,7,14,63,921,0.87,1.6,-6,372,,,,,,,,,,
2022,1,7,15,47,793,0.87,1.5,-8,212,,,,,,,,,,
2022,1,7,16,19,427,0.87,1.5,-10,40,,,,,,,,,,
2022,1,7,17,0,0,0.87,1.4,-13,0,,,,,,,,,,
2022,1,7,18,0,0,0.87,1,-14,0,,,,,,,,,,
2022,1,7,19,0,0,0.87,0.9,-15,0,,,,,,,,,,
2022,1,7,20,0,0,0.87,0.9,-16,0,,,,,,,,,,
2022,1,7,21,0,0,0.87,1,-16,0,,,,,,,,,,
2022,1,7,22,0,0,0.87,1.1,-17,0,,,,,,,,,,
2022,1,7,23,0,0,0.87,1.1,-17,0,,,,,,,,,,
2022,1,8,0,0,0,0.87,1.1,-16,0,,,,,,,,,,
2022,1,8,1,0,0,0.87,1.3,-16,0,,,,,,,,,,
2022,1,8,2,0,0,0.87,1.7,-16,0,,,,,,,,,,
2022,1,8,3,0,0,0.87,2.4,-15,0,,,,,,,,,,
2022,1,8,4,0,0,0.87,3,-15,0,,,,,,,,,,
2022,1,8,5,0,0,0.87,3.5,-14,0,,,,,,,,,,
2022,1,8,6,0,0,0.87,4,-14,0,,,,,,,,,,
2022,1,8,7,0,0,0.87,4.3,-12,0,,,,,,,,,,
2022,1,8,8,39,739,0.87,4.6,-8,166,,,,,,,,,,
2022,1,8,9,54,899,0.87,4.5,-4,332,,,,,,,,,,
2022,1,8,10,63,968,0.87,4.1,-1,457,,,,,,,,,,
2022,1,8,11,69,995,0.87,3.9,0,528,,,,,,,,,,
2022,1,8,12,68,1000,0.87,3.5,1,536,,,,,,,,,,
2022,1,8,13,64,979,0.87,2.9,1,481,,,,,,,,,,
2022,1,8,14,56,924,0.87,1.9,0,368,,,,,,,,,,
2022,1,8,15,42,800,0.87,1,-1,211,,,,,,,,,,
2022,1,8,16,18,449,0.87,0.8,-4,42,,,,,,,,,,
2022,1,8,17,0,0,0.87,1.7,-5,0,,,,,,,,,,
2022,1,8,18,0,0,0.87,2.8,-6,0,,,,,,,,,,
2022,1,8,19,0,0,0.87,3.7,-6,0,,,,,,,,,,
2022,1,8,20,0,0,0.87,4.3,-7,0,,,,,,,,,,
2022,1,8,21,0,0,0.87,4.5,-7,0,,,,,,,,,,
2022,1,8,22,0,0,0.87,4.6,-7,0,,,,,,,,,,
2022,1,8,23,0,0,0.87,4.7,-7,0,,,,,,,,,,
2022,1,9,0,0,0,0.87,4.6,-7,0,,,,,,,,,,
2022,1,9,1,0,0,0.87,4.6,-7,0,,,,,,,,,,
2022,1,9,2,0,0,0.87,4.7,-7,0,,,,,,,,,,
2022,1,9,3,0,0,0.87,4.8,-7,0,,,,,,,,,,
2022,1,9,4,0,0,0.87,4.9,-7,0,,,,,,,,,,
2022,1,9,5,0,0,0.87,5,-7,0,,,,,,,,,,
2022,1,9,6,0,0,0.87,5,-7,0,,,,,,,,,,
2022,1,9,7,0,0,0.87,4.8,-5,0,,,,,,,,,,
2022,1,9,8,38,742,0.87,4.5,-2,167,,,,,,,,,,
2022,1,9,9,54,897,0.87,3.7,1,331,,,,,,,,,,
2022,1,9,10,63,965,0.87,2.5,3,457,,,,,,,,,,
2022,1,9,11,67,994,0.87,1.6,5,527,,,,,,,,,,
2022,1,9,12,177,469,0.87,1.2,6,397,,,,,,,,,,
2022,1,9,13,187,285,0.87,0.9,5,309,,,,,,,,,,
2022,1,9,14,56,918,0.87,0.3,4,369,,,,,,,,,,
2022,1,9,15,43,794,0.87,0.2,1,213,,,,,,,,,,
2022,1,9,16,19,450,0.87,0.6,0,44,,,,,,,,,,
2022,1,9,17,0,0,0.87,1.9,-1,0,,,,,,,,,,
2022,1,9,18,0,0,0.87,3.3,-2,0,,,,,,,,,,
2022,1,9,19,0,0,0.87,4,-3,0,,,,,,,,,,
2022,1,9,20,0,0,0.87,4.3,-4,0,,,,,,,,,,
2022,1,9,21,0,0,0.87,4.4,-4,0,,,,,,,,,,
2022,1,9,22,0,0,0.87,4.4,-4,0,,,,,,,,,,
2022,1,9,23,0,0,0.87,4.4,-4,0,,,,,,,,,,
2022,1,10,0,0,0,0.87,4.5,-5,0,,,,,,,,,,
2022,1,10,1,0,0,0.87,4.4,-5,0,,,,,,,,,,
2022,1,10,2,0,0,0.87,4,-5,0,,,,,,,,,,
2022,1,10,3,0,0,0.87,3,-5,0,,,,,,,,,,
2022,1,10,4,0,0,0.87,2.3,-6,0,,,,,,,,,,
2022,1,10,5,0,0,0.87,1.9,-6,0,,,,,,,,,,
2022,1,10,6,0,0,0.87,1.7,-5,0,,,,,,,,,,
2022,1,10,7,0,0,0.87,1.7,-3,0,,,,,,,,,,
2022,1,10,8,41,717,0.87,2.2,0,166,,,,,,,,,,
2022,1,10,9,59,871,0.87,2.3,2,330,,,,,,,,,,
2022,1,10,10,185,200,0.87,1.3,5,267,,,,,,,,,,
2022,1,10,11,130,631,0.87,0.4,6,423,,,,,,,,,,
2022,1,10,12,105,740,0.87,0.3,7,454,,,,,,,,,,
2022,1,10,13,119,622,0.87,0.4,7,387,,,,,,,,,,
2022,1,10,14,69,864,0.87,0.6,6,366,,,,,,,,,,
2022,1,10,15,51,738,0.87,0.6,4,211,,,,,,,,,,
2022,1,10,16,21,398,0.87,0.3,2,44,,,,,,,,,,
2022,1,10,17,0,0,0.87,0.2,0,0,,,,,,,,,,
2022,1,10,18,0,0,0.87,0.6,0,0,,,,,,,,,,
2022,1,10,19,0,0,0.87,0.9,0,0,,,,,,,,,,
2022,1,10,20,0,0,0.87,1.1,0,0,,,,,,,,,,
2022,1,10,21,0,0,0.87,1.1,-1,0,,,,,,,,,,
2022,1,10,22,0,0,0.87,1.2,-1,0,,,,,,,,,,
2022,1,10,23,0,0,0.87,1.2,-2,0,,,,,,,,,,
2022,1,11,0,0,0,0.87,1.5,-3,0,,,,,,,,,,
2022,1,11,1,0,0,0.87,1.7,-4,0,,,,,,,,,,
2022,1,11,2,0,0,0.87,1.9,-4,0,,,,,,,,,,
2022,1,11,3,0,0,0.87,2,-5,0,,,,,,,,,,
2022,1,11,4,0,0,0.87,2,-5,0,,,,,,,,,,
2022,1,11,5,0,0,0.87,1.9,-5,0,,,,,,,,,,
2022,1,11,6,0,0,0.87,1.8,-4,0,,,,,,,,,,
2022,1,11,7,0,0,0.87,1.6,-2,0,,,,,,,,,,
2022,1,11,8,38,757,0.87,1.6,0,171,,,,,,,,,,
2022,1,11,9,55,910,0.87,1.5,3,339,,,,,,,,,,
2022,1,11,10,98,677,0.87,0.9,6,377,,,,,,,,,,
2022,1,11,11,70,1005,0.87,0.6,7,539,,,,,,,,,,
2022,1,11,12,71,1007,0.87,0.8,8,549,,,,,,,,,,
2022,1,11,13,67,985,0.87,1,8,494,,,,,,,,,,
2022,1,11,14,60,928,0.87,1,6,381,,,,,,,,,,
2022,1,11,15,46,805,0.87,0.9,4,223,,,,,,,,,,
2022,1,11,16,20,475,0.87,0.8,2,50,,,,,,,,,,
2022,1,11,17,0,0,0.87,1,0,0,,,,,,,,,,
2022,1,11,18,0,0,0.87,1.4,0,0,,,,,,,,,,
2022,1,11,19,0,0,0.87,1.7,-1,0,,,,,,,,,,
2022,1,11,20,0,0,0.87,2.1,-2,0,,,,,,,,,,
2022,1,11,21,0,0,0.87,2.8,-3,0,,,,,,,,,,
2022,1,11,22,0,0,0.87,3.7,-2,0,,,,,,,,,,
2022,1,11,23,0,0,0.87,4.4,-2,0,,,,,,,,,,
2022,1,12,0,0,0,0.87,4.8,-2,0,,,,,,,,,,
2022,1,12,1,0,0,0.87,5,-2,0,,,,,,,,,,
2022,1,12,2,0,0,0.87,5.1,-2,0,,,,,,,,,,
2022,1,12,3,0,0,0.87,5.3,-2,0,,,,,,,,,,
2022,1,12,4,0,0,0.87,5.3,-2,0,,,,,,,,,,
2022,1,12,5,0,0,0.87,5.3,-3,0,,,,,,,,,,
2022,1,12,6,0,0,0.87,5.3,-2,0,,,,,,,,,,
2022,1,12,7,0,0,0.87,5.3,-1,0,,,,,,,,,,
2022,1,12,8,37,785,0.87,5.3,1,175,,,,,,,,,,
2022,1,12,9,51,935,0.87,4.8,5,345,,,,,,,,,,
2022,1,12,10,60,1000,0.87,4.1,8,474,,,,,,,,,,
2022,1,12,11,66,1025,0.87,3.3,9,546,,,,,,,,,,
2022,1,12,12,66,1026,0.87,2.6,10,556,,,,,,,,,,
2022,1,12,13,63,1004,0.87,1.5,10,501,,,,,,,,,,
2022,1,12,14,56,948,0.87,0.6,8,388,,,,,,,,,,
2022,1,12,15,43,831,0.87,0.3,5,229,,,,,,,,,,
2022,1,12,16,20,512,0.87,0.7,3,54,,,,,,,,,,
2022,1,12,17,0,0,0.16,1.9,1,0,,,,,,,,,,
2022,1,12,18,0,0,0.16,3.4,0,0,,,,,,,,,,
2022,1,12,19,0,0,0.16,4.3,0,0,,,,,,,,,,
2022,1,12,20,0,0,0.16,4.8,0,0,,,,,,,,,,
2022,1,12,21,0,0,0.16,4.9,0,0,,,,,,,,,,
2022,1,12,22,0,0,0.16,5,0,0,,,,,,,,,,
2022,1,12,23,0,0,0.16,5.2,0,0,,,,,,,,,,
2022,1,13,0,0,0,0.16,5.3,0,0,,,,,,,,,,
2022,1,13,1,0,0,0.16,5.1,-1,0,,,,,,,,,,
2022,1,13,2,0,0,0.16,5,0,0,,,,,,,,,,
2022,1,13,3,0,0,0.16,4.8,0,0,,,,,,,,,,
2022,1,13,4,0,0,0.16,4.6,0,0,,,,,,,,,,
2022,1,13,5,0,0,0.16,4.4,0,0,,,,,,,,,,
2022,1,13,6,0,0,0.16,4.2,0,0,,,,,,,,,,
2022,1,13,7,0,0,0.16,4,0,0,,,,,,,,,,
2022,1,13,8,38,692,0.16,3.3,2,161,,,,,,,,,,
2022,1,13,9,122,325,0.16,2.8,5,225,,,,,,,,,,
2022,1,13,10,189,189,0.16,2.7,7,268,,,,,,,,,,
2022,1,13,11,174,487,0.16,2.5,8,404,,,,,,,,,,
2022,1,13,12,184,460,0.16,2,9,405,,,,,,,,,,
2022,1,13,13,174,405,0.16,1.3,8,352,,,,,,,,,,
2022,1,13,14,137,358,0.16,1,7,263,,,,,,,,,,
2022,1,13,15,84,269,0.16,1.2,4,145,,,,,,,,,,
2022,1,13,16,25,132,0.16,1.4,1,34,,,,,,,,,,
2022,1,13,17,0,0,0.16,1.2,1,0,,,,,,,,,,
2022,1,13,18,0,0,0.16,1.1,1,0,,,,,,,,,,
2022,1,13,19,0,0,0.16,0.9,0,0,,,,,,,,,,
2022,1,13,20,0,0,0.16,0.7,0,0,,,,,,,,,,
2022,1,13,21,0,0,0.16,0.5,0,0,,,,,,,,,,
2022,1,13,22,0,0,0.16,0.3,0,0,,,,,,,,,,
2022,1,13,23,0,0,0.16,0.3,0,0,,,,,,,,,,
2022,1,14,0,0,0,0.16,0.6,0,0,,,,,,,,,,
2022,1,14,1,0,0,0.16,0.9,0,0,,,,,,,,,,
2022,1,14,2,0,0,0.16,1,0,0,,,,,,,,,,
2022,1,14,3,0,0,0.16,1,0,0,,,,,,,,,,
2022,1,14,4,0,0,0.16,0.9,0,0,,,,,,,,,,
2022,1,14,5,0,0,0.16,0.9,0,0,,,,,,,,,,
2022,1,14,6,0,0,0.16,0.8,0,0,,,,,,,,,,
2022,1,14,7,0,0,0.16,0.7,0,0,,,,,,,,,,
2022,1,14,8,59,337,0.16,0.8,2,120,,,,,,,,,,
2022,1,14,9,121,337,0.16,0.9,4,228,,,,,,,,,,
2022,1,14,10,188,225,0.16,1,5,282,,,,,,,,,,
2022,1,14,11,217,258,0.16,1.1,6,340,,,,,,,,,,
2022,1,14,12,224,244,0.16,1.2,6,342,,,,,,,,,,
2022,1,14,13,201,236,0.16,1.3,6,305,,,,,,,,,,
2022,1,14,14,156,117,0.16,1.2,5,198,,,,,,,,,,
2022,1,14,15,90,205,0.16,1.2,2,137,,,,,,,,,,
2022,1,14,16,26,114,0.16,1,0,34,,,,,,,,,,
2022,1,14,17,0,0,0.16,0.3,0,0,,,,,,,,,,
2022,1,14,18,0,0,0.16,0.2,0,0,,,,,,,,,,
2022,1,14,19,0,0,0.16,0.4,-1,0,,,,,,,,,,
2022,1,14,20,0,0,0.16,0.7,-1,0,,,,,,,,,,
2022,1,14,21,0,0,0.16,1.1,-1,0,,,,,,,,,,
2022,1,14,22,0,0,0.16,1.6,-2,0,,,,,,,,,,
2022,1,14,23,0,0,0.16,2.3,-2,0,,,,,,,,,,
2022,1,15,0,0,0,0.16,2.8,-2,0,,,,,,,,,,
2022,1,15,1,0,0,0.16,3,-3,0,,,,,,,,,,
2022,1,15,2,0,0,0.16,3.1,-3,0,,,,,,,,,,
2022,1,15,3,0,0,0.16,3.2,-3,0,,,,,,,,,,
2022,1,15,4,0,0,0.16,3.3,-3,0,,,,,,,,,,
2022,1,15,5,0,0,0.16,3.5,-4,0,,,,,,,,,,
2022,1,15,6,0,0,0.16,3.6,-3,0,,,,,,,,,,
2022,1,15,7,0,0,0.16,3.9,-2,0,,,,,,,,,,
2022,1,15,8,39,717,0.16,4.2,0,169,,,,,,,,,,
2022,1,15,9,51,895,0.16,3.8,2,336,,,,,,,,,,
2022,1,15,10,183,280,0.16,2.9,4,301,,,,,,,,,,
2022,1,15,11,58,1004,0.16,2.3,5,537,,,,,,,,,,
2022,1,15,12,58,1008,0.16,2.3,6,548,,,,,,,,,,
2022,1,15,13,56,987,0.16,2.2,5,495,,,,,,,,,,
2022,1,15,14,53,922,0.16,1.6,4,384,,,,,,,,,,
2022,1,15,15,43,799,0.16,0.7,1,229,,,,,,,,,,
2022,1,15,16,22,485,0.16,0.6,0,59,,,,,,,,,,
2022,1,15,17,0,0,0.16,1.6,0,0,,,,,,,,,,
2022,1,15,18,0,0,0.16,2.9,-1,0,,,,,,,,,,
2022,1,15,19,0,0,0.16,3.6,-2,0,,,,,,,,,,
2022,1,15,20,0,0,0.16,3.9,-2,0,,,,,,,,,,
2022,1,15,21,0,0,0.16,4.2,-2,0,,,,,,,,,,
2022,1,15,22,0,0,0.16,4.4,-2,0,,,,,,,,,,
2022,1,15,23,0,0,0.16,4.5,-1,0,,,,,,,,,,
2022,1,16,0,0,0,0.16,4.6,-1,0,,,,,,,,,,
2022,1,16,1,0,0,0.16,4.6,-1,0,,,,,,,,,,
2022,1,16,2,0,0,0.16,4.5,-1,0,,,,,,,,,,
2022,1,16,3,0,0,0.16,4.5,-1,0,,,,,,,,,,
2022,1,16,4,0,0,0.16,4.6,-1,0,,,,,,,,,,
2022,1,16,5,0,0,0.16,4.5,-2,0,,,,,,,,,,
2022,1,16,6,0,0,0.16,4.4,-1,0,,,,,,,,,,
2022,1,16,7,0,0,0.16,4.4,0,0,,,,,,,,,,
2022,1,16,8,52,452,0.16,4.4,3,134,,,,,,,,,,
2022,1,16,9,126,309,0.16,3.9,6,226,,,,,,,,,,
2022,1,16,10,174,355,0.16,2.8,9,324,,,,,,,,,,
2022,1,16,11,226,202,0.16,1.5,10,323,,,,,,,,,,
2022,1,16,12,205,384,0.16,0.5,11,393,,,,,,,,,,
2022,1,16,13,181,392,0.16,0.1,11,358,,,,,,,,,,
2022,1,16,14,112,535,0.16,0.3,10,306,,,,,,,,,,
2022,1,16,15,48,748,0.16,0.6,7,225,,,,,,,,,,
2022,1,16,16,25,429,0.16,0.7,4,58,,,,,,,,,,
2022,1,16,17,0,0,0.17,0.8,2,0,,,,,,,,,,
2022,1,16,18,0,0,0.17,1.3,1,0,,,,,,,,,,
2022,1,16,19,0,0,0.17,2.3,0,0,,,,,,,,,,
2022,1,16,20,0,0,0.17,3.2,0,0,,,,,,,,,,
2022,1,16,21,0,0,0.17,3.6,0,0,,,,,,,,,,
