Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Hub_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking
39.742,-105.179,-7,0,180,0.75,2.857142857142857,interior,0,12,glass,glass,,True,True
date,dni,dhi,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_7_RowFrontGTI,No_8_RowFrontGTI,No_9_RowFrontGTI,No_10_RowFrontGTI,No_11_RowFrontGTI,No_12_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,No_7_RowBackGTI,No_8_RowBackGTI,No_9_RowBackGTI,No_10_RowBackGTI,No_11_RowBackGTI,No_12_RowBackGTI,tilt,sazm,height,D
2022-01-01 07:00:00-07:00,0.4731109333333333,11.493652216666668,0.99,6.5,11.511418964138622,83.84062904583716,87.84786403029747,122.62595845288187,0.0,7.369536770546605,11.524575532143757,1.0,7.369536770546605,0.019838780748611798,2.857142857142857,-14.749136611111112,0.8841548615833333,10.879516235882017,10.879513982893357,10.877892940463619,10.882756727287763,10.882756834682446,10.882757659380458,10.882758737041721,10.88640257793452,10.886402602624718,10.886401971669514,10.886400918779756,10.886399708033668,6.360825720373774,6.225671370787602,6.116281545758161,6.036465209695619,5.98872852144201,5.971396682327713,5.991151489403872,6.041173556551903,6.1185052648607,6.225139033519262,6.349217895654116,6.48433959786612,4.762188111039967,90.0,0.7084899011455961,1.860594992375494
2022-01-01 08:00:00-07:00,0.6135704666666667,70.495995,0.9386836043086224,7.5,70.60080216638003,60.78793458386181,80.16477970462539,131.23911082879914,3.108624468950437e-16,43.17463369590872,78.676890371222,1.0,43.17463369590872,63.99281424583876,2.857142857142857,-14.365968888888888,0.6825325115833334,71.95412330376205,72.15928186134671,72.66586947687483,72.97737370004073,73.15465353704525,73.3198406815946,73.2107401561336,72.97350046447077,72.85247111725526,72.64937504842014,72.55309319434703,72.35790697479865,33.04736709259627,32.575735380766076,32.218846365030565,31.994642051379394,32.081678498577446,32.20711418770833,32.546112350735946,32.82064661996187,33.172058894151256,33.680007692810754,33.933115728841834,34.20645477332505,26.948711519951786,90.0,0.5234036345350542,1.9657302991023577
2022-01-01 09:00:00-07:00,1.0449856,101.250655,0.9466007075660064,8.5,101.56828919661085,50.55797532768131,72.30437253517434,142.93004882565685,0.0,67.3215887384814,102.65028382427403,1.0,67.3215887384814,90.63097699304078,2.783392047884096,-13.864909722222222,0.7916153574999999,84.9611180862957,86.00354796954909,87.03746168395878,87.31452464521684,88.34435825399652,89.3184732090196,89.57513154559646,90.58148600634911,89.96111643461018,89.07850187696414,88.47926560920305,87.88639800313223,52.92968628453772,52.60473411661039,52.668111077153135,52.601844591439686,53.12015426001616,53.38714557685357,53.91392392255613,53.33674147151455,52.73856848284723,52.46379252769001,51.79736798734205,51.084059277044645,50.0,90.0,0.366977778440511,2.214355247456318
2022-01-01 10:00:00-07:00,1.1717447166666666,188.31896666666668,0.9282027696052554,9.5,188.7869865448012,57.08167358119255,66.4579895933497,156.2994452936912,0.0,124.58270167824294,190.7626304789465,1.0,124.58270167824294,166.22712960468016,1.7397192022342631,-13.080450944444443,0.8476470383333333,163.52011067398414,163.95193866331599,165.5490528708091,167.24455407257483,167.71212071238932,169.37466182997227,169.82455496702468,171.28462112210912,169.5347945305322,168.67715834496775,168.95073418084195,168.20440913032547,94.21983449913796,92.41191068873631,90.88330900504654,90.80344714335651,90.37040108221849,90.785359758448,91.99250093638103,91.46429971372005,91.51631674317657,91.02752766723152,90.60923717003355,90.69106398067416,42.69421494750555,90.0,0.41095726830113743,2.1221597931688003
2022-01-01 11:00:00-07:00,28.033948,256.3620666666667,0.9079257178264124,10.5,268.996863626516,61.88517213855614,63.21163264774686,171.13140274112845,0.0,174.38619994834957,268.14265703683094,1.0,174.38619994834957,239.5177844398535,1.2300109942778816,-12.201059611111113,0.8938035226666667,251.1605499339495,251.55222182559098,252.15464646939188,251.7520181743439,251.77156654922703,251.6201284427108,251.23316782518853,251.87467375332406,251.14708572092573,250.80613490130045,250.787704929845,250.6896652009802,132.6152578271978,127.64323352735731,124.49159994548197,121.71290477845275,120.69792273790357,120.33893704239728,120.8575578104789,122.32022794144716,124.69005448763356,127.29700844398492,130.17598759325395,133.09816614739614,16.980393697412605,90.0,0.6039777773247121,1.9007381091726923
2022-01-01 12:00:00-07:00,80.30153833333334,311.69281666666666,0.8995973722881724,11.5,348.17321304981033,62.24165820134908,62.980570496620196,186.6161001755509,0.0,224.65663570969974,351.45524521332607,1.0,224.65663570969974,310.8131541515413,1.1697612922629703,-11.656047222222222,0.8865206456666666,329.0007068158196,329.21289853851414,328.8328631866217,328.8443393241457,328.6822362693898,328.8813467770928,328.67334591830854,328.8903154050047,328.69582370720025,328.4844210819906,328.47038771111164,328.46741046266885,167.82289348097726,161.9774930458311,156.9460550808398,152.71842770956442,149.45771652496921,147.5074826633576,147.21846661094867,148.22354621764603,151.57198586508449,156.07761721543173,163.04382909542937,170.55465577954809,12.731377151623628,270.0,0.639809796082428,1.8817288548636117
2022-01-01 13:00:00-07:00,242.76603333333333,295.24756666666667,0.891668556200338,12.5,394.77321310919655,57.99340083474893,65.79734581847661,201.61077638411209,0.0,240.0680785636016,468.5156258085093,1.0,240.0680785636016,333.01573439161416,1.6477156201295133,-9.09800483888889,0.6163029390833333,420.0562681810296,419.2922401897765,419.3762443600775,419.51807766845883,418.5752666752654,417.76301762001833,417.2501694707752,415.6742866527025,415.61830828746406,414.08949779859665,412.3575136495074,412.4693375684058,150.22999572293895,147.4130505208948,146.57266402064477,145.9956987513944,145.13015106771607,146.17911597907974,146.44104742436494,149.126691236211,155.2994408720834,161.96401648415076,170.92440439879124,182.84126262902225,39.33125446502031,270.0,0.43309854848157253,2.083648267567691
2022-01-01 14:00:00-07:00,185.58558666666667,215.47683333333333,0.7543803471336311,13.5,275.0003883278275,51.34075524899632,71.29269723792926,215.22702045708343,0.0,144.02177735576038,399.4099665282901,1.0,144.02177735576038,196.31927281582915,2.572799506294221,-9.460092416666669,0.68331430525,360.21541025742033,359.86420502373323,359.49750018608427,358.29663742166133,358.0836163835801,356.53896202334556,356.1043790501885,354.3289663542974,352.46360475827026,351.9725121176675,350.19681557257786,348.3570366029708,88.75672552457603,89.54762401178161,90.63586848219204,91.13012264333864,92.97044093321493,95.32977759911377,97.1902648401057,100.88369923810633,103.65553056921745,108.4537283187958,112.57353412944607,117.32245584366802,50.0,270.0,0.366977778440511,2.214355247456318
2022-01-01 15:00:00-07:00,406.9249833333333,98.52494666666666,0.4686347122581774,14.5,176.92968649742687,56.59845447809427,78.89099728563397,227.1638810881785,1.3781391149302542e-08,50.62363472379045,368.7290569643723,1.0,50.62363472379045,85.46944826264959,2.8571428571428577,-9.914726494444444,0.4894037288333333,341.061733387308,341.88126668293165,342.32646338017446,343.0866045114068,343.41782174083704,343.7309144628267,344.51255258337085,345.3708125085639,346.7668919400726,347.6447023788758,348.4173164784864,349.2398970186973,20.509180089119834,20.180515113377567,20.256410924403735,20.248467297704476,20.56850976802919,21.36062887895144,21.864126744939117,22.414852695289657,23.38376074481234,24.26839703237494,24.832439754609773,25.671102173938255,32.657546472653365,269.9999987925817,0.4801916742013001,2.015232013098899
2022-01-01 16:00:00-07:00,150.95863605000002,17.766725833333332,0.99,15.5,25.9464511830909,81.09394000209335,86.89389496622759,236.44367950535195,0.0,8.347823383675124,45.35577489732785,1.0,8.347823383675124,26.100525183343358,2.857142857142857,-12.600862205555556,1.0055897125,31.58383714880936,31.583828781347655,31.53767635290084,31.54030902214881,31.54033458785224,31.540357306053533,31.483554443381884,31.483537882755435,31.48349844738449,31.418865690818755,31.418899187223104,31.418937432661238,7.45094138303411,7.301291158007535,7.164680147690376,7.008475449361776,6.9144106260639875,6.848746215423949,6.821536376500652,6.8281387109447484,6.871594632375544,6.924817249564994,7.0547261293137655,7.204438697760707,6.973693896879097,270.0,0.6892931876326428,1.8645408564755312
2022-01-02 07:00:00-07:00,226.70841395,11.66457105,0.99,6.5,20.12773876148765,83.87724583254642,87.86061541143167,122.48653835944138,5.0950038012826145e-08,7.4788675774681765,35.82521992011913,1.0,7.4788675774681765,0.019832359746683608,2.857142857142857,-1.1723822416666667,5.838541025,22.275132502499744,22.275137116082185,22.273491970603963,22.278428094190943,22.27842817428654,22.27842897485882,22.278430060916023,22.28212811846493,22.282128193032,22.282127602157757,22.282126569353174,22.282125357550107,6.4552689140702775,6.318126811202412,6.207101953422225,6.1260625813271234,6.077573214254237,6.0599545418028455,6.0799867472367515,6.1307494155490145,6.2092591940639945,6.317498966586085,6.443464937715777,6.5807228885257665,4.726384217852562,90.00000704039785,0.7088012785282055,1.860543307977618
2022-01-02 08:00:00-07:00,727.7646833333333,40.388435,0.8917381058001741,7.5,164.721646022314,60.78279669277676,80.16318677009208,131.09699006590398,0.0,19.014461839632855,428.50266907379256,1.0,19.014461839632855,145.22841376099123,2.857142857142857,0.5616624601166667,4.506392091666667,391.84610002916537,391.93911247690806,392.16542854486113,392.2512230713569,392.3832943807428,392.45849782794136,393.446768141804,394.34671079205634,395.25965332417974,396.10293402344973,396.95516830230514,397.7295446349147,13.860441322788345,13.667556675458755,13.51845414745199,14.057339579967763,14.094568247564721,14.817037605103788,14.960353503776128,15.783736525491106,16.46877860311359,16.889972599839286,17.78064368180529,18.71619507533582,26.88270594186594,90.0,0.5239172449522662,1.9652088060605446
2022-01-02 09:00:00-07:00,829.0144833333333,63.89320166666666,0.9053690376985242,8.5,316.1974412968436,50.434470666432,72.2813957970755,142.78486173207932,0.0,99.55865207862698,673.8890067449946,1.0,99.55865207862698,255.0400209469064,2.787594575435147,2.7284127666666667,3.24674735,601.5922637526133,602.0383185417304,602.4209439700071,602.2893493071396,602.9780435930755,603.5427981107481,603.6801068131103,603.5842586084177,605.3908001050938,609.9600457049539,612.1754259900733,614.3393253154868,150.87091137864812,142.30012846538824,132.2703075497052,120.20873831944343,110.41475450193103,98.7545120128587,91.07940821458834,84.89126161885002,79.99145533370336,77.83683400956664,75.26564245403222,73.6331513070509,50.0,90.0,0.366977778440511,2.214355247456318
2022-01-02 10:00:00-07:00,942.3528333333333,65.69878,0.8966127710037184,9.5,442.8236037296263,56.951598735241525,66.40963510407592,156.15567887978318,0.0,237.10526239097285,647.6513354844278,1.0,237.10526239097285,362.49750223572437,1.7425616532789814,5.413470011111111,2.790319083333334,576.9107134712385,575.6365259370489,574.7201711041257,574.4271874305615,573.1663442930268,573.2472250491683,572.4562394459772,571.6694311127239,576.1558351851278,577.380020718113,578.7970291263381,580.5874702448746,198.86415128494298,173.94194854339975,155.06786738468438,140.1748284072934,128.28557711380745,119.45016946580847,114.05710902207238,110.75733461847199,110.99741907060478,111.12272310877563,114.34192644205946,118.49794532593121,42.791132919102836,90.00000085377364,0.4103361278649244,2.1233078512560923
2022-01-02 11:00:00-07:00,980.8725,69.07715166666667,0.8404806259500603,10.5,512.3056164525944,61.77490782679889,63.1361700446266,170.99855414639686,0.0,328.4550171923945,548.4462736824332,1.0,328.4550171923945,427.65904023232827,1.2326992572615856,7.380373616666666,2.2354588483333333,503.3155816542372,503.02486890692853,502.9602775010444,504.15687624523787,503.83154068283613,504.8780342365091,505.38674134161965,505.46818387753285,506.45411523260856,506.9169566836654,506.8655491085593,507.697907961056,236.07514795326307,214.71702262138984,198.60713301433623,184.1886639553812,173.74446268764552,168.664396256744,167.06730089377288,168.2826746981067,173.20567971146144,180.9370602456879,189.99969912701403,200.81505461202752,17.164947142569208,90.0,0.6024382164410134,1.9016837632348222
2022-01-02 12:00:00-07:00,986.11835,66.76139666666667,0.7274007743077903,11.5,516.2859831480203,62.16850099868266,62.88019634004915,186.50538078910535,0.0,330.76648718279097,535.7820286816916,1.0,330.76648718279097,375.71292459500006,1.1661945042468926,6.706144461111111,1.8090286533333333,498.10819222253934,497.4958129875802,497.51543597237696,497.7583312542789,496.98847919438185,497.15053673396864,496.5606357547384,496.65809409325095,495.9367654047083,495.441010627974,495.37876205094665,494.49104875954265,180.37432580253454,169.25639861693202,160.05074671500012,152.37534861218535,147.51070281760047,145.37393957664452,145.85336482780394,150.86901766135617,158.32888928049024,170.32218826555018,184.2968407356359,200.25241877640553,12.47365151735851,270.0,0.6420046880023774,1.8807474196554912
